Year,GeogType,FIPSCode,BoroCode,GeogName,GeoID,Pop1,Male ,Fem,LandAcres
2020,CB2020,061,1,Manhattan,10232004000,1384,625,759,5.78
2020,CB2020,061,1,Manhattan,10232004001,1010,479,531,5.79
2020,CB2020,061,1,Manhattan,10233000001,0,0,0,0
2020,CB2020,061,1,Manhattan,10233001000,602,286,316,2.78
2020,CB2020,061,1,Manhattan,10233001001,153,78,75,0.28
2020,CB2020,061,1,Manhattan,10233001002,55,32,23,7
2020,CB2020,061,1,Manhattan,10233001003,0,0,0,5.52
2020,CB2020,061,1,Manhattan,10233001004,0,0,0,1.22
2020,CB2020,061,1,Manhattan,10233001005,0,0,0,11.66
2020,CB2020,061,1,Manhattan,10233001006,362,172,190,2.45
2020,CB2020,061,1,Manhattan,10233001007,308,141,167,2.45
2020,CB2020,061,1,Manhattan,10233001008,662,333,329,2.53
2020,CB2020,061,1,Manhattan,10233002000,976,489,487,5.37
2020,CB2020,061,1,Manhattan,10233002001,1080,483,597,5.38
2020,CB2020,061,1,Manhattan,10233003000,1458,720,738,5.37
2020,CB2020,061,1,Manhattan,10233003001,712,373,339,5.38
2020,CB2020,061,1,Manhattan,10234001000,1195,603,592,5.17
2020,CB2020,061,1,Manhattan,10234001001,0,0,0,0.13
2020,CB2020,061,1,Manhattan,10234001002,1436,633,803,5.35
2020,CB2020,061,1,Manhattan,10234002000,856,417,439,5.4
2020,CB2020,061,1,Manhattan,10234002001,851,410,441,2.94
2020,CB2020,061,1,Manhattan,10234002002,600,259,341,2.43
2020,CB2020,061,1,Manhattan,10234002003,174,57,117,5.33
2020,CB2020,061,1,Manhattan,10235011000,941,561,380,4.08
2020,CB2020,061,1,Manhattan,10235011001,192,118,74,1.46
2020,CB2020,061,1,Manhattan,10235011002,188,65,123,1.11
2020,CB2020,061,1,Manhattan,10235011003,0,0,0,0.72
2020,CB2020,061,1,Manhattan,10235011004,304,146,158,1.65
2020,CB2020,061,1,Manhattan,10235011005,12,8,4,0.79
2020,CB2020,061,1,Manhattan,10235012000,361,174,187,3.53
2020,CB2020,061,1,Manhattan,10235012001,457,187,270,2.91
2020,CB2020,061,1,Manhattan,10235013000,921,460,461,3.43
2020,CB2020,061,1,Manhattan,10235013001,291,153,138,2.22
2020,CB2020,061,1,Manhattan,10235013002,500,215,285,3.91
2020,CB2020,061,1,Manhattan,10235013003,263,138,125,1.4
2020,CB2020,061,1,Manhattan,10235014000,0,0,0,9.02
2020,CB2020,061,1,Manhattan,10235015000,2290,1078,1212,8.03
2020,CB2020,061,1,Manhattan,10235021000,385,207,178,2.54
2020,CB2020,061,1,Manhattan,10235021001,348,147,201,2.05
2020,CB2020,061,1,Manhattan,10235021002,413,194,219,1.9
2020,CB2020,061,1,Manhattan,10235021003,551,308,243,1.86
2020,CB2020,061,1,Manhattan,10235021004,509,265,244,1.87
2020,CB2020,061,1,Manhattan,10236000001,0,0,0,0
2020,CB2020,061,1,Manhattan,10236001000,102,45,57,4.62
2020,CB2020,061,1,Manhattan,10236001001,594,261,333,3.41
2020,CB2020,061,1,Manhattan,10236001002,571,271,300,2.56
2020,CB2020,061,1,Manhattan,10236001003,333,150,183,1.71
2020,CB2020,061,1,Manhattan,10236001004,110,49,61,0.89
2020,CB2020,061,1,Manhattan,10236002000,0,0,0,0.27
2020,CB2020,061,1,Manhattan,10236002001,375,122,253,4.59
2020,CB2020,061,1,Manhattan,10236002002,0,0,0,0.55
2020,CB2020,061,1,Manhattan,10236002003,461,201,260,3.7
2020,CB2020,061,1,Manhattan,10236002004,858,444,414,4.46
2020,CB2020,061,1,Manhattan,10236003000,0,0,0,1
2020,CB2020,061,1,Manhattan,10236003001,0,0,0,1.74
2020,CB2020,061,1,Manhattan,10236003002,682,272,410,14.46
2020,CB2020,061,1,Manhattan,10236004000,4251,1708,2543,10.51
2020,CB2020,061,1,Manhattan,10236005000,0,0,0,2.57
2020,CB2020,061,1,Manhattan,10236005001,0,0,0,1.33
2020,CB2020,061,1,Manhattan,10236005002,1570,617,953,6.66
2020,CB2020,061,1,Manhattan,10237000001,0,0,0,0
2020,CB2020,061,1,Manhattan,10237001000,1554,774,780,5.39
2020,CB2020,061,1,Manhattan,10237001001,1262,606,656,5.37
2020,CB2020,061,1,Manhattan,10237002000,1121,504,617,3.6
2020,CB2020,061,1,Manhattan,10237002001,893,422,471,3.13
2020,CB2020,061,1,Manhattan,10237003000,37,20,17,12.66
2020,CB2020,061,1,Manhattan,10237003001,0,0,0,6.24
2020,CB2020,061,1,Manhattan,10237003002,0,0,0,1.16
2020,CB2020,061,1,Manhattan,10237003003,0,0,0,7.25
2020,CB2020,061,1,Manhattan,10237003004,0,0,0,1.27
2020,CB2020,061,1,Manhattan,10237003005,1049,477,572,4.6
2020,CB2020,061,1,Manhattan,10237003006,834,404,430,5.37
2020,CB2020,061,1,Manhattan,10237003007,42,15,27,11.15
2020,CB2020,061,1,Manhattan,10238020001,0,0,0,0
2020,CB2020,061,1,Manhattan,10238021000,0,0,0,3.59
2020,CB2020,061,1,Manhattan,10238021001,954,467,487,5.48
2020,CB2020,061,1,Manhattan,10238021002,624,231,393,1.84
2020,CB2020,061,1,Manhattan,10238021003,2681,1226,1455,15.29
2020,CB2020,061,1,Manhattan,10238021004,0,0,0,1.91
2020,CB2020,061,1,Manhattan,10238021005,0,0,0,0.79
2020,CB2020,061,1,Manhattan,10238022000,0,0,0,0.83
2020,CB2020,061,1,Manhattan,10238022001,0,0,0,7.18
2020,CB2020,061,1,Manhattan,10238023000,532,363,169,23.25
2020,CB2020,061,1,Manhattan,10238030001,0,0,0,0
2020,CB2020,061,1,Manhattan,10238031000,0,0,0,1.53
2020,CB2020,061,1,Manhattan,10238031001,1965,822,1143,12.14
2020,CB2020,061,1,Manhattan,10238032000,1650,717,933,10.37
2020,CB2020,061,1,Manhattan,10238032001,10,4,6,1.92
2020,CB2020,061,1,Manhattan,10238040001,0,0,0,0
2020,CB2020,061,1,Manhattan,10238040002,0,0,0,0
2020,CB2020,061,1,Manhattan,10238040003,0,0,0,0
2020,CB2020,061,1,Manhattan,10238041000,29,13,16,18.04
2020,CB2020,061,1,Manhattan,10238041001,426,248,178,18.5
2020,CB2020,061,1,Manhattan,10238042000,437,196,241,9.22
2020,CB2020,061,1,Manhattan,10238042001,1213,592,621,5.6
2020,CB2020,061,1,Manhattan,10238042002,0,0,0,1.39
2020,CB2020,061,1,Manhattan,10238042003,0,0,0,3.38
2020,CB2020,061,1,Manhattan,10238042004,0,0,0,0.53
2020,CB2020,061,1,Manhattan,10238043000,1201,614,587,3.51
2020,CB2020,061,1,Manhattan,10238043001,0,0,0,0.97
2020,CB2020,061,1,Manhattan,10239001000,407,169,238,1.97
2020,CB2020,061,1,Manhattan,10239001001,316,167,149,1.66
2020,CB2020,061,1,Manhattan,10239001002,537,231,306,3.17
2020,CB2020,061,1,Manhattan,10239002000,508,224,284,1.59
2020,CB2020,061,1,Manhattan,10239002001,400,198,202,1.95
2020,CB2020,061,1,Manhattan,10239002002,507,230,277,5.43
2020,CB2020,061,1,Manhattan,10240000001,0,0,0,0
2020,CB2020,061,1,Manhattan,10240000002,0,0,0,0
2020,CB2020,061,1,Manhattan,10240000003,0,0,0,0
2020,CB2020,061,1,Manhattan,10240000004,0,0,0,0
2020,CB2020,061,1,Manhattan,10240001000,0,0,0,28.53
2020,CB2020,061,1,Manhattan,10240001001,0,0,0,0.47
2020,CB2020,061,1,Manhattan,10240001002,0,0,0,7.87
2020,CB2020,061,1,Manhattan,10240001003,0,0,0,0.66
2020,CB2020,061,1,Manhattan,10240001004,0,0,0,1.7
2020,CB2020,061,1,Manhattan,10240001005,0,0,0,2.14
2020,CB2020,061,1,Manhattan,10240001006,0,0,0,0.44
2020,CB2020,061,1,Manhattan,10240001007,0,0,0,1.87
2020,CB2020,061,1,Manhattan,10240001008,0,0,0,70.52
2020,CB2020,061,1,Manhattan,10240001009,0,0,0,7.48
2020,CB2020,061,1,Manhattan,10240001010,0,0,0,0.6
2020,CB2020,061,1,Manhattan,10240001011,0,0,0,1.94
2020,CB2020,061,1,Manhattan,10240001012,0,0,0,3.61
2020,CB2020,061,1,Manhattan,10240001013,2,1,1,101.33
2020,CB2020,061,1,Manhattan,10240001014,0,0,0,2.22
2020,CB2020,061,1,Manhattan,10240001015,0,0,0,3.15
2020,CB2020,061,1,Manhattan,10240002000,158,146,12,52.07
2020,CB2020,061,1,Manhattan,10240002001,507,454,53,27.68
2020,CB2020,061,1,Manhattan,10240002002,0,0,0,2.8
2020,CB2020,061,1,Manhattan,10240002003,0,0,0,2.14
2020,CB2020,061,1,Manhattan,10240002004,0,0,0,2.49
2020,CB2020,061,1,Manhattan,10240002005,0,0,0,2.04
2020,CB2020,061,1,Manhattan,10240002006,635,598,37,111.4
2020,CB2020,061,1,Manhattan,10240002007,0,0,0,0.67
2020,CB2020,061,1,Manhattan,10240003000,0,0,0,103.89
2020,CB2020,061,1,Manhattan,10241000001,0,0,0,0
2020,CB2020,061,1,Manhattan,10241001000,0,0,0,1.46
2020,CB2020,061,1,Manhattan,10241001001,200,106,94,1.45
2020,CB2020,061,1,Manhattan,10241001002,1731,732,999,8.03
2020,CB2020,061,1,Manhattan,10241001003,0,0,0,3.45
2020,CB2020,061,1,Manhattan,10241001004,0,0,0,0.88
2020,CB2020,061,1,Manhattan,10241001005,0,0,0,1.96
2020,CB2020,061,1,Manhattan,10241001006,0,0,0,0.68
2020,CB2020,061,1,Manhattan,10241001007,0,0,0,0.56
2020,CB2020,061,1,Manhattan,10241002000,1214,619,595,4.03
2020,CB2020,061,1,Manhattan,10241002001,321,135,186,4.74
2020,CB2020,061,1,Manhattan,10241002002,0,0,0,0.46
2020,CB2020,061,1,Manhattan,10241003000,1159,537,622,5.76
2020,CB2020,061,1,Manhattan,10241004000,1572,754,818,5.37
2020,CB2020,061,1,Manhattan,10241005000,1415,668,747,5.35
2020,CB2020,061,1,Manhattan,10242000001,0,0,0,0
2020,CB2020,061,1,Manhattan,10242000002,0,0,0,0
2020,CB2020,061,1,Manhattan,10242001000,0,0,0,4.46
2020,CB2020,061,1,Manhattan,10242001001,0,0,0,1.13
2020,CB2020,061,1,Manhattan,10242001002,408,179,229,3.77
2020,CB2020,061,1,Manhattan,10242001003,817,371,446,3.08
2020,CB2020,061,1,Manhattan,10242001004,0,0,0,3.35
2020,CB2020,061,1,Manhattan,10242001005,366,120,246,3.06
2020,CB2020,061,1,Manhattan,10242001006,488,202,286,3.05
2020,CB2020,061,1,Manhattan,10242001007,0,0,0,2.08
2020,CB2020,061,1,Manhattan,10242002000,0,0,0,3.11
2020,CB2020,061,1,Manhattan,10242002001,524,231,293,3.06
2020,CB2020,061,1,Manhattan,10242002002,615,262,353,3.06
2020,CB2020,061,1,Manhattan,10242002003,167,65,102,3.03
2020,CB2020,061,1,Manhattan,10242003000,0,0,0,5.24
2020,CB2020,061,1,Manhattan,10242003001,0,0,0,1.24
2020,CB2020,061,1,Manhattan,10242003002,55,25,30,6.92
2020,CB2020,061,1,Manhattan,10242003003,31,15,16,3.81
2020,CB2020,061,1,Manhattan,10242003004,20,14,6,4.23
2020,CB2020,061,1,Manhattan,10242003005,0,0,0,4.21
2020,CB2020,061,1,Manhattan,10242003006,22,12,10,4.56
2020,CB2020,061,1,Manhattan,10242003007,643,305,338,4.6
2020,CB2020,061,1,Manhattan,10242003008,0,0,0,5.49
2020,CB2020,061,1,Manhattan,10242003009,292,163,129,4.43
2020,CB2020,061,1,Manhattan,10242003010,0,0,0,4.05
2020,CB2020,061,1,Manhattan,10242003011,0,0,0,0.35
2020,CB2020,061,1,Manhattan,10242003012,0,0,0,0.47
2020,CB2020,061,1,Manhattan,10243011000,585,262,323,3.53
2020,CB2020,061,1,Manhattan,10243011001,662,314,348,2.1
2020,CB2020,061,1,Manhattan,10243011002,125,89,36,2.03
2020,CB2020,061,1,Manhattan,10243012000,804,433,371,4.5
2020,CB2020,061,1,Manhattan,10243012001,188,101,87,2.2
2020,CB2020,061,1,Manhattan,10243012002,0,0,0,2.53
2020,CB2020,061,1,Manhattan,10243012003,140,81,59,0.98
2020,CB2020,061,1,Manhattan,10243012004,790,379,411,2.7
2020,CB2020,061,1,Manhattan,10243013000,449,228,221,2.58
2020,CB2020,061,1,Manhattan,10243013001,245,113,132,1.84
2020,CB2020,061,1,Manhattan,10243013002,5,3,2,1
2020,CB2020,061,1,Manhattan,10243020001,0,0,0,0
2020,CB2020,061,1,Manhattan,10243021000,0,0,0,2.91
2020,CB2020,061,1,Manhattan,10243021001,0,0,0,2.49
2020,CB2020,061,1,Manhattan,10243021002,49,24,25,4.15
2020,CB2020,061,1,Manhattan,10243021003,157,132,25,7.1
2020,CB2020,061,1,Manhattan,10243021004,2289,954,1335,9.06
2020,CB2020,061,1,Manhattan,10243022000,2394,949,1445,11.18
2020,CB2020,061,1,Manhattan,10243023000,2348,975,1373,15.82
2020,CB2020,061,1,Manhattan,10245001000,739,320,419,3.25
2020,CB2020,061,1,Manhattan,10245001001,1117,541,576,3.52
2020,CB2020,061,1,Manhattan,10245002000,1067,467,600,4.76
2020,CB2020,061,1,Manhattan,10245002001,861,431,430,3.18
2020,CB2020,061,1,Manhattan,10245003000,876,403,473,2.85
2020,CB2020,061,1,Manhattan,10245003001,538,263,275,2.51
2020,CB2020,061,1,Manhattan,10245004000,1328,639,689,4.39
2020,CB2020,061,1,Manhattan,10245004001,1008,503,505,5.35
2020,CB2020,061,1,Manhattan,10245004002,0,0,0,0.29
2020,CB2020,061,1,Manhattan,10245005000,276,136,140,1
2020,CB2020,061,1,Manhattan,10245005001,1501,701,800,5.38
2020,CB2020,061,1,Manhattan,10245005002,687,333,354,2.17
2020,CB2020,061,1,Manhattan,10245005003,207,129,78,1.68
2020,CB2020,061,1,Manhattan,10245006000,327,167,160,1.3
2020,CB2020,061,1,Manhattan,10245006001,1232,631,601,5.35
2020,CB2020,061,1,Manhattan,10245007000,1621,808,813,5.41
2020,CB2020,061,1,Manhattan,10247000001,0,0,0,0
2020,CB2020,061,1,Manhattan,10247001000,36,22,14,7.15
2020,CB2020,061,1,Manhattan,10247001001,0,0,0,1.69
2020,CB2020,061,1,Manhattan,10247001002,0,0,0,5.31
2020,CB2020,061,1,Manhattan,10247001003,0,0,0,9.9
2020,CB2020,061,1,Manhattan,10247001004,1138,535,603,6.55
2020,CB2020,061,1,Manhattan,10247001005,141,62,79,1.94
2020,CB2020,061,1,Manhattan,10247002000,1389,660,729,6.43
2020,CB2020,061,1,Manhattan,10247003000,1287,603,684,4.44
2020,CB2020,061,1,Manhattan,10247004000,1358,662,696,3.99
2020,CB2020,061,1,Manhattan,10247005000,325,153,172,8.95
2020,CB2020,061,1,Manhattan,10247005001,0,0,0,3.67
2020,CB2020,061,1,Manhattan,10247005002,847,389,458,3.32
2020,CB2020,061,1,Manhattan,10249001000,0,0,0,0.46
2020,CB2020,061,1,Manhattan,10249001001,227,119,108,3.1
2020,CB2020,061,1,Manhattan,10249001002,24,12,12,4.18
2020,CB2020,061,1,Manhattan,10249001003,0,0,0,1.62
2020,CB2020,061,1,Manhattan,10249001004,524,241,283,2.77
2020,CB2020,061,1,Manhattan,10249001005,309,176,133,2.86
2020,CB2020,061,1,Manhattan,10251001000,4,1,3,2.09
2020,CB2020,061,1,Manhattan,10251001001,291,189,102,4.67
2020,CB2020,061,1,Manhattan,10251001002,24,10,14,12.53
2020,CB2020,061,1,Manhattan,10251001003,27,17,10,2.36
2020,CB2020,061,1,Manhattan,10251001004,0,0,0,0.75
2020,CB2020,061,1,Manhattan,10251001005,0,0,0,1.37
2020,CB2020,061,1,Manhattan,10251001006,293,141,152,2.66
2020,CB2020,061,1,Manhattan,10251001007,501,233,268,2.85
2020,CB2020,061,1,Manhattan,10251001008,0,0,0,0.72
2020,CB2020,061,1,Manhattan,10251002000,668,321,347,2.68
2020,CB2020,061,1,Manhattan,10251002001,0,0,0,2.31
2020,CB2020,061,1,Manhattan,10251002002,0,0,0,1.83
2020,CB2020,061,1,Manhattan,10251002003,479,202,277,2.56
2020,CB2020,061,1,Manhattan,10253001000,895,435,460,2.8
2020,CB2020,061,1,Manhattan,10253001001,822,383,439,2.62
2020,CB2020,061,1,Manhattan,10253002000,730,336,394,2.68
2020,CB2020,061,1,Manhattan,10253002001,896,432,464,2.53
2020,CB2020,061,1,Manhattan,10253003000,1017,487,530,2.82
2020,CB2020,061,1,Manhattan,10253003001,720,349,371,2.59
2020,CB2020,061,1,Manhattan,10253004000,448,178,270,2.26
2020,CB2020,061,1,Manhattan,10253004001,116,52,64,1.63
2020,CB2020,061,1,Manhattan,10253004002,0,0,0,1.08
2020,CB2020,061,1,Manhattan,10253004003,17,15,2,0.34
2020,CB2020,061,1,Manhattan,10253004004,189,83,106,2.51
2020,CB2020,061,1,Manhattan,10253004005,576,274,302,2.68
2020,CB2020,061,1,Manhattan,10253005000,877,399,478,3.19
2020,CB2020,061,1,Manhattan,10253005001,954,395,559,3.35
2020,CB2020,061,1,Manhattan,10253006000,1057,491,566,4.12
2020,CB2020,061,1,Manhattan,10253006001,767,384,383,4.65
2020,CB2020,061,1,Manhattan,10255000001,0,0,0,0
2020,CB2020,061,1,Manhattan,10255001000,0,0,0,12.03
2020,CB2020,061,1,Manhattan,10255001001,0,0,0,12.17
2020,CB2020,061,1,Manhattan,10255001002,0,0,0,19.59
2020,CB2020,061,1,Manhattan,10255001003,8,4,4,16.51
2020,CB2020,061,1,Manhattan,10255001004,51,30,21,7.02
2020,CB2020,061,1,Manhattan,10255001005,221,108,113,1.91
2020,CB2020,061,1,Manhattan,10255001006,277,125,152,0.93
2020,CB2020,061,1,Manhattan,10255001007,1487,622,865,14.11
2020,CB2020,061,1,Manhattan,10255002000,239,113,126,1.44
2020,CB2020,061,1,Manhattan,10255002001,643,322,321,2.43
2020,CB2020,061,1,Manhattan,10255002002,264,119,145,9.5
2020,CB2020,061,1,Manhattan,10255003000,961,485,476,3.33
2020,CB2020,061,1,Manhattan,10255003001,663,293,370,2.55
2020,CB2020,061,1,Manhattan,10255004000,561,222,339,2.23
2020,CB2020,061,1,Manhattan,10255004001,322,138,184,1.81
2020,CB2020,061,1,Manhattan,10255004002,0,0,0,1.49
2020,CB2020,061,1,Manhattan,10257001000,119,55,64,2.89
2020,CB2020,061,1,Manhattan,10257001001,0,0,0,2.91
2020,CB2020,061,1,Manhattan,10257001002,229,120,109,2.19
2020,CB2020,061,1,Manhattan,10257001003,0,0,0,0.56
2020,CB2020,061,1,Manhattan,10257001004,316,147,169,1.57
2020,CB2020,061,1,Manhattan,10257001005,345,144,201,2.66
2020,CB2020,061,1,Manhattan,10257001006,0,0,0,1.18
2020,CB2020,061,1,Manhattan,10257002000,281,136,145,2.51
2020,CB2020,061,1,Manhattan,10257002001,429,195,234,2.64
2020,CB2020,061,1,Manhattan,10257002002,353,179,174,2.64
2020,CB2020,061,1,Manhattan,10257002003,399,182,217,2.76
2020,CB2020,061,1,Manhattan,10257002004,0,0,0,0.26
2020,CB2020,061,1,Manhattan,10257003000,432,226,206,1.88
2020,CB2020,061,1,Manhattan,10257003001,173,78,95,0.88
2020,CB2020,061,1,Manhattan,10257003002,0,0,0,2.65
2020,CB2020,061,1,Manhattan,10257003003,530,224,306,2.65
2020,CB2020,061,1,Manhattan,10257003004,664,299,365,2.77
2020,CB2020,061,1,Manhattan,10259001000,404,201,203,1.86
2020,CB2020,061,1,Manhattan,10259001001,562,254,308,1.87
2020,CB2020,061,1,Manhattan,10259001002,464,199,265,1.86
2020,CB2020,061,1,Manhattan,10259001003,391,187,204,1.91
2020,CB2020,061,1,Manhattan,10259001004,427,209,218,2.01
2020,CB2020,061,1,Manhattan,10259002000,302,158,144,2.14
2020,CB2020,061,1,Manhattan,10259002001,439,187,252,2.14
2020,CB2020,061,1,Manhattan,10259002002,473,189,284,2.35
2020,CB2020,061,1,Manhattan,10259002003,567,281,286,2.52
2020,CB2020,061,1,Manhattan,10261001000,879,427,452,2.83
2020,CB2020,061,1,Manhattan,10261001001,612,263,349,2.72
2020,CB2020,061,1,Manhattan,10261001002,440,209,231,1.78
2020,CB2020,061,1,Manhattan,10261001003,331,171,160,0.96
2020,CB2020,061,1,Manhattan,10261002000,850,420,430,2.64
2020,CB2020,061,1,Manhattan,10261002001,582,273,309,2.62
2020,CB2020,061,1,Manhattan,10261003000,0,0,0,0.48
2020,CB2020,061,1,Manhattan,10261003001,0,0,0,0.49
2020,CB2020,061,1,Manhattan,10261003002,677,321,356,0.55
2020,CB2020,061,1,Manhattan,10261003003,706,324,382,0.6
2020,CB2020,061,1,Manhattan,10261003004,0,0,0,0.53
2020,CB2020,061,1,Manhattan,10261003005,0,0,0,0.56
2020,CB2020,061,1,Manhattan,10261003006,0,0,0,0.49
2020,CB2020,061,1,Manhattan,10261003007,0,0,0,0.76
2020,CB2020,061,1,Manhattan,10261003008,0,0,0,0.55
2020,CB2020,061,1,Manhattan,10261003009,0,0,0,0.57
2020,CB2020,061,1,Manhattan,10261004000,684,328,356,2.75
2020,CB2020,061,1,Manhattan,10261004001,841,361,480,2.63
2020,CB2020,061,1,Manhattan,10261005000,808,373,435,2.71
2020,CB2020,061,1,Manhattan,10261005001,761,340,421,2.75
2020,CB2020,061,1,Manhattan,10261006000,906,426,480,2.94
2020,CB2020,061,1,Manhattan,10261007000,893,465,428,2.91
2020,CB2020,061,1,Manhattan,10261007001,582,297,285,1.82
2020,CB2020,061,1,Manhattan,10261007002,181,81,100,0.96
2020,CB2020,061,1,Manhattan,10263001000,417,203,214,2.34
2020,CB2020,061,1,Manhattan,10263001001,298,152,146,2
2020,CB2020,061,1,Manhattan,10263001002,0,0,0,0.37
2020,CB2020,061,1,Manhattan,10263001003,0,0,0,0.38
2020,CB2020,061,1,Manhattan,10263001004,0,0,0,0.74
2020,CB2020,061,1,Manhattan,10263001005,0,0,0,0.31
2020,CB2020,061,1,Manhattan,10263001006,0,0,0,0.46
2020,CB2020,061,1,Manhattan,10263001007,0,0,0,0.5
2020,CB2020,061,1,Manhattan,10263001008,41,24,17,0.37
2020,CB2020,061,1,Manhattan,10263001009,23,19,4,0.64
2020,CB2020,061,1,Manhattan,10263001010,1310,608,702,0.47
2020,CB2020,061,1,Manhattan,10263001011,0,0,0,0.42
2020,CB2020,061,1,Manhattan,10263002000,758,369,389,2.33
2020,CB2020,061,1,Manhattan,10263002001,645,303,342,2.33
2020,CB2020,061,1,Manhattan,10263003000,496,212,284,2.52
2020,CB2020,061,1,Manhattan,10263003001,430,218,212,2.39
2020,CB2020,061,1,Manhattan,10263003002,190,82,108,1.16
2020,CB2020,061,1,Manhattan,10263003003,371,178,193,1.25
2020,CB2020,061,1,Manhattan,10263004000,16,7,9,1.57
2020,CB2020,061,1,Manhattan,10263004001,763,346,417,2.75
2020,CB2020,061,1,Manhattan,10263004002,617,279,338,2.47
2020,CB2020,061,1,Manhattan,10263004003,0,0,0,1.01
2020,CB2020,061,1,Manhattan,10263004004,0,0,0,0.51
2020,CB2020,061,1,Manhattan,10263004005,196,72,124,0.95
2020,CB2020,061,1,Manhattan,10263004006,87,43,44,2.08
2020,CB2020,061,1,Manhattan,10263005000,603,299,304,2.23
2020,CB2020,061,1,Manhattan,10263005001,133,69,64,1.92
2020,CB2020,061,1,Manhattan,10263005002,575,269,306,2.39
2020,CB2020,061,1,Manhattan,10265001000,642,301,341,2.5
2020,CB2020,061,1,Manhattan,10265001001,377,173,204,1.52
2020,CB2020,061,1,Manhattan,10265002000,0,0,0,0.48
2020,CB2020,061,1,Manhattan,10265002001,0,0,0,0.46
2020,CB2020,061,1,Manhattan,10265002002,0,0,0,0.26
2020,CB2020,061,1,Manhattan,10265002003,0,0,0,0.57
2020,CB2020,061,1,Manhattan,10265002004,0,0,0,0.64
2020,CB2020,061,1,Manhattan,10265002005,0,0,0,0.59
2020,CB2020,061,1,Manhattan,10265002006,0,0,0,1.09
2020,CB2020,061,1,Manhattan,10265002007,11,8,3,5.87
2020,CB2020,061,1,Manhattan,10265002008,0,0,0,1.9
2020,CB2020,061,1,Manhattan,10265002009,0,0,0,0.47
2020,CB2020,061,1,Manhattan,10265002010,0,0,0,0.4
2020,CB2020,061,1,Manhattan,10265002011,0,0,0,0.73
2020,CB2020,061,1,Manhattan,10265002012,443,210,233,1.9
2020,CB2020,061,1,Manhattan,10265002013,459,205,254,1.84
2020,CB2020,061,1,Manhattan,10265002014,880,444,436,3.17
2020,CB2020,061,1,Manhattan,10265003000,295,148,147,2.38
2020,CB2020,061,1,Manhattan,10265003001,680,321,359,3.7
2020,CB2020,061,1,Manhattan,10265003002,0,0,0,1.34
2020,CB2020,061,1,Manhattan,10265003003,0,0,0,0.3
2020,CB2020,061,1,Manhattan,10265003004,0,0,0,0.28
2020,CB2020,061,1,Manhattan,10265003005,0,0,0,3.2
2020,CB2020,061,1,Manhattan,10265004000,1306,599,707,5.01
2020,CB2020,061,1,Manhattan,10265004001,785,376,409,3.59
2020,CB2020,061,1,Manhattan,10265005000,562,291,271,2.34
2020,CB2020,061,1,Manhattan,10265005001,410,155,255,1.67
2020,CB2020,061,1,Manhattan,10267001000,194,91,103,0.61
2020,CB2020,061,1,Manhattan,10267001001,243,136,107,0.87
2020,CB2020,061,1,Manhattan,10267001002,604,324,280,2.33
2020,CB2020,061,1,Manhattan,10267001003,212,83,129,1.11
2020,CB2020,061,1,Manhattan,10267001004,491,489,2,4
2020,CB2020,061,1,Manhattan,10267001005,339,176,163,2.78
2020,CB2020,061,1,Manhattan,10269001000,828,370,458,2.74
2020,CB2020,061,1,Manhattan,10269001001,362,164,198,1.35
2020,CB2020,061,1,Manhattan,10269001002,138,113,25,1.64
2020,CB2020,061,1,Manhattan,10269002000,42,26,16,1.35
2020,CB2020,061,1,Manhattan,10269002001,275,154,121,1.58
2020,CB2020,061,1,Manhattan,10269002002,0,0,0,1.04
2020,CB2020,061,1,Manhattan,10269002003,306,129,177,1.52
2020,CB2020,061,1,Manhattan,10269002004,860,466,394,2.53
2020,CB2020,061,1,Manhattan,10269003000,140,60,80,2.7
2020,CB2020,061,1,Manhattan,10269003001,388,171,217,2.53
2020,CB2020,061,1,Manhattan,10269003002,250,122,128,3.06
2020,CB2020,061,1,Manhattan,10269004000,349,186,163,2.57
2020,CB2020,061,1,Manhattan,10269004001,302,169,133,2.42
2020,CB2020,061,1,Manhattan,10269004002,428,227,201,2.93
2020,CB2020,061,1,Manhattan,10269005000,647,310,337,2.88
2020,CB2020,061,1,Manhattan,10269005001,555,286,269,2.53
2020,CB2020,061,1,Manhattan,10269005002,527,277,250,2.47
2020,CB2020,061,1,Manhattan,10269006000,548,236,312,1.7
2020,CB2020,061,1,Manhattan,10269006001,256,113,143,0.93
2020,CB2020,061,1,Manhattan,10269006002,647,331,316,2.88
2020,CB2020,061,1,Manhattan,10271001000,429,220,209,2.54
2020,CB2020,061,1,Manhattan,10271001001,685,329,356,2.55
2020,CB2020,061,1,Manhattan,10271001002,499,227,272,2.24
2020,CB2020,061,1,Manhattan,10271002000,591,297,294,2.21
2020,CB2020,061,1,Manhattan,10271002001,341,165,176,2.27
2020,CB2020,061,1,Manhattan,10271002002,213,110,103,2.15
2020,CB2020,061,1,Manhattan,10271002003,409,203,206,2.59
2020,CB2020,061,1,Manhattan,10271003000,403,191,212,5.46
2020,CB2020,061,1,Manhattan,10271003001,353,161,192,2.13
2020,CB2020,061,1,Manhattan,10271003002,407,224,183,1.84
2020,CB2020,061,1,Manhattan,10271003003,150,75,75,1.72
2020,CB2020,061,1,Manhattan,10271003004,281,139,142,1.44
2020,CB2020,061,1,Manhattan,10271003005,229,101,128,1.79
2020,CB2020,061,1,Manhattan,10271004000,303,150,153,2.5
